shana,hodesh,train_station_nm,station_status_nm,status_count
2024,4,יבנה מזרח,הקדמה ביציאה,85
2024,4,יבנה מערב,איחור,8
2024,4,יבנה מערב,בזמן,1377
2024,4,יבנה מערב,הקדמה ביציאה,1
2024,4,ירושלים/יצחק נבון,איחור,22
2024,4,ירושלים/יצחק נבון,בזמן,1027
2024,4,ירושלים/יצחק נבון,הקדמה ביציאה,2
2024,4,כפר ברוך,איחור,17
2024,4,כפר ברוך,בזמן,452
2024,4,כפר חבד,איחור,58
2024,4,כפר חבד,בזמן,711
2024,4,כפר יהושע,איחור,30
2024,4,כפר יהושע,בזמן,383
2024,4,כרמיאל,איחור,11
2024,4,כרמיאל,בזמן,460
2024,4,להבים רהט,איחור,18
2024,4,להבים רהט,בזמן,732
2024,4,להבים רהט,הקדמה ביציאה,2
2024,4,לוד,איחור,169
2024,4,לוד,בזמן,2554
2024,4,לוד,הקדמה ביציאה,2
2024,4,לוד גני אביב,איחור,52
2024,4,לוד גני אביב,בזמן,997
2024,4,לוד גני אביב,הקדמה ביציאה,2
2024,4,מודיעין מרכז,איחור,24
2024,4,מודיעין מרכז,בזמן,954
2024,4,מזכרת בתיה,איחור,18
2024,4,מזכרת בתיה,בזמן,634
2024,4,מרכזית המפרץ,איחור,6
2024,4,מרכזית המפרץ,בזמן,394
2024,4,מרכזית המפרץ,הקדמה ביציאה,209
2024,4,מרכזית המפרץ/קו החוף,איחור,49
2024,4,מרכזית המפרץ/קו החוף,בזמן,1817
2024,4,מרכזית המפרץ/קו החוף,הקדמה ביציאה,811
2024,4,נהריה,איחור,32
2024,4,נהריה,בזמן,888
2024,4,"נתבג""",איחור,116
2024,4,"נתבג""",בזמן,2476
2024,4,"נתבג""",הקדמה ביציאה,1
2024,4,נתיבות,איחור,9
2024,4,נתיבות,בזמן,687
2024,4,נתניה,איחור,60
2024,4,נתניה,בזמן,1785
2024,4,נתניה,הקדמה ביציאה,4
2024,4,נתניה קריית ספיר,איחור,27
2024,4,נתניה קריית ספיר,בזמן,1127
2024,4,עכו,איחור,41
2024,4,עכו,בזמן,1798
2024,4,עכו,הקדמה ביציאה,1
2024,4,עפולה,איחור,10
2024,4,עפולה,בזמן,541
2024,4,עתלית,איחור,15
2024,4,עתלית,בזמן,988
2024,4,פאתי מודיעין,איחור,32
2024,4,פאתי מודיעין,בזמן,1800
2024,4,פאתי מודיעין,הקדמה ביציאה,6
2024,4,צומת חולון,איחור,6
2024,4,צומת חולון,בזמן,1286
2024,4,צומת חולון,הקדמה ביציאה,8
2024,4,קיסריה פרדס חנה,איחור,23
2024,4,קיסריה פרדס חנה,בזמן,213
2024,4,קיסריה פרדס חנה,הקדמה ביציאה,1086
2024,4,קרית גת,איחור,39
2024,4,קרית גת,בזמן,940
2024,4,קרית חיים,איחור,25
2024,4,קרית חיים,בזמן,607
2024,4,קרית חיים,הקדמה ביציאה,1359
2024,4,קרית מוצקין,איחור,57
2024,4,קרית מוצקין,בזמן,2719
2024,4,קרית מוצקין,הקדמה ביציאה,8
2024,4,קרית מלאכי,איחור,17
2024,4,קרית מלאכי,בזמן,640
2024,4,ראשונים,איחור,2
2024,4,ראשונים,בזמן,285
2024,4,רחובות,איחור,59
2024,4,רחובות,בזמן,1010
2024,4,רמלה,איחור,46
2024,4,רמלה,בזמן,1088
2024,4,רמלה,הקדמה ביציאה,2
2024,4,"רשלצ משה דיין""",איחור,8
2024,4,"רשלצ משה דיין""",בזמן,1390
2024,4,"רשלצ משה דיין""",הקדמה ביציאה,1
2024,4,שדרות,איחור,22
2024,4,שדרות,בזמן,125
2024,4,תא אוניברסיטה,איחור,188
2024,4,תא אוניברסיטה,בזמן,4273
2024,4,תא אוניברסיטה,הקדמה ביציאה,3
2024,4,תל אביב ההגנה,איחור,242
2024,4,תל אביב ההגנה,בזמן,6200
2024,4,תל אביב ההגנה,הקדמה ביציאה,4
2024,4,תל אביב מרכז,איחור,127
2024,4,תל אביב מרכז,בזמן,6560
2024,4,תל אביב מרכז,הקדמה ביציאה,6
2024,5,אופקים,איחור,6
2024,5,אופקים,בזמן,849
2024,5,אחיהוד,איחור,27
2024,5,אחיהוד,בזמן,1015
2024,5,אחיהוד,הקדמה ביציאה,4
2024,5,אשדוד עד הלום,איחור,39
2024,5,אשדוד עד הלום,בזמן,2392
2024,5,אשדוד עד הלום,הקדמה ביציאה,45
2024,5,אשקלון,איחור,29
2024,5,אשקלון,בזמן,1179
2024,5,אשקלון,הקדמה ביציאה,37
2024,5,באר יעקב,איחור,41
2024,5,באר יעקב,בזמן,1218
2024,5,באר יעקב,הקדמה ביציאה,1
2024,5,באר שבע מרכז,איחור,22
2024,5,באר שבע מרכז,בזמן,1007
2024,5,באר שבע צפון,איחור,36
2024,5,באר שבע צפון,בזמן,2091
2024,5,באר שבע צפון,הקדמה ביציאה,1
2024,5,בית יהושע,איחור,47
2024,5,בית יהושע,בזמן,2127
2024,5,בית יהושע,הקדמה ביציאה,1
2024,5,בית שאן,איחור,10
2024,5,בית שאן,בזמן,290
2024,5,בית שמש,איחור,20
2024,5,בית שמש,בזמן,251
2024,5,בני ברק,איחור,29
2024,5,בני ברק,בזמן,1122
2024,5,בני ברק,הקדמה ביציאה,7
2024,5,בנימינה,איחור,71
2024,5,בנימינה,בזמן,2295
2024,5,בת גלים,איחור,108
2024,5,בת גלים,בזמן,3439
2024,5,בת גלים,הקדמה ביציאה,9
2024,5,בת ים יוספטל,איחור,19
2024,5,בת ים יוספטל,בזמן,1495
2024,5,בת ים יוספטל,הקדמה ביציאה,32
2024,5,בת ים קוממיות,איחור,15
2024,5,בת ים קוממיות,בזמן,1438
2024,5,בת ים קוממיות,הקדמה ביציאה,27
2024,5,דימונה,איחור,3
2024,5,דימונה,בזמן,44
2024,5,הוד השרון,איחור,29
2024,5,הוד השרון,בזמן,1190
2024,5,הוד השרון,הקדמה ביציאה,5
2024,5,הרצליה,איחור,160
2024,5,הרצליה,בזמן,4292
2024,5,השלום,איחור,247
2024,5,השלום,בזמן,7549
2024,5,השלום,הקדמה ביציאה,27
2024,5,חדרה מערב,איחור,65
2024,5,חדרה מערב,בזמן,1934
2024,5,חדרה מערב,הקדמה ביציאה,1
2024,5,חולון וולפסון,איחור,13
2024,5,חולון וולפסון,בזמן,1494
2024,5,חולון וולפסון,הקדמה ביציאה,31
2024,5,חוף הכרמל,איחור,108
2024,5,חוף הכרמל,בזמן,3339
2024,5,חוף הכרמל,הקדמה ביציאה,6
2024,5,חוצות מפרץ,איחור,64
2024,5,חוצות מפרץ,בזמן,1131
2024,5,חוצות מפרץ,הקדמה ביציאה,765
2024,5,חיפה מרכז,איחור,174
2024,5,חיפה מרכז,בזמן,3277
2024,5,חיפה מרכז,הקדמה ביציאה,2
2024,5,יבנה מזרח,איחור,21
2024,5,יבנה מזרח,בזמן,637
2024,5,יבנה מזרח,הקדמה ביציאה,138
2024,5,יבנה מערב,איחור,20
2024,5,יבנה מערב,בזמן,1527
2024,5,יבנה מערב,הקדמה ביציאה,58
2024,5,ירושלים/יצחק נבון,איחור,8
2024,5,ירושלים/יצחק נבון,בזמן,1261
2024,5,ירושלים/יצחק נבון,הקדמה ביציאה,3
2024,5,כפר ברוך,איחור,21
2024,5,כפר ברוך,בזמן,483
2024,5,כפר חבד,איחור,51
2024,5,כפר חבד,בזמן,856
2024,5,כפר חבד,הקדמה ביציאה,16
2024,5,כפר יהושע,איחור,31
2024,5,כפר יהושע,בזמן,410
2024,5,כפר סבא,איחור,41
2024,5,כפר סבא,בזמן,1150
2024,5,כפר סבא,הקדמה ביציאה,8
2024,5,כרמיאל,איחור,20
2024,5,כרמיאל,בזמן,490
2024,5,להבים רהט,איחור,19
2024,5,להבים רהט,בזמן,889
2024,5,להבים רהט,הקדמה ביציאה,2
2024,5,לוד,איחור,149
2024,5,לוד,בזמן,3101
2024,5,לוד,הקדמה ביציאה,15
2024,5,לוד גני אביב,איחור,36
2024,5,לוד גני אביב,בזמן,1251
2024,5,לוד גני אביב,הקדמה ביציאה,4
2024,5,מודיעין מרכז,איחור,27
2024,5,מודיעין מרכז,בזמן,1114
2024,5,מודיעין מרכז,הקדמה ביציאה,1
2024,5,מזכרת בתיה,איחור,14
2024,5,מזכרת בתיה,בזמן,794
2024,5,מרכזית המפרץ,איחור,9
2024,5,מרכזית המפרץ,בזמן,434
2024,5,מרכזית המפרץ,הקדמה ביציאה,253
2024,5,מרכזית המפרץ/קו החוף,איחור,80
2024,5,מרכזית המפרץ/קו החוף,בזמן,2101
2024,5,מרכזית המפרץ/קו החוף,הקדמה ביציאה,892
2024,5,נהריה,איחור,40
2024,5,נהריה,בזמן,989
2024,5,"נתבג""",איחור,135
2024,5,"נתבג""",בזמן,2897
2024,5,נתיבות,איחור,6
2024,5,נתיבות,בזמן,847
2024,5,נתניה,איחור,60
2024,5,נתניה,בזמן,2033
2024,5,נתניה,הקדמה ביציאה,2
2024,5,נתניה קריית ספיר,איחור,27
2024,5,נתניה קריית ספיר,בזמן,1315
2024,5,סגולה,איחור,36
2024,5,סגולה,בזמן,1126
2024,5,סגולה,הקדמה ביציאה,5
2024,5,עכו,איחור,76
2024,5,עכו,בזמן,2000
2024,5,עכו,הקדמה ביציאה,1
2024,5,עפולה,איחור,11
2024,5,עפולה,בזמן,599
2024,5,עתלית,איחור,22
2024,5,עתלית,בזמן,1175
2024,5,פאתי מודיעין,איחור,35
2024,5,פאתי מודיעין,בזמן,2099
2024,5,פאתי מודיעין,הקדמה ביציאה,7
2024,5,צומת חולון,איחור,13
2024,5,צומת חולון,בזמן,1405
2024,5,צומת חולון,הקדמה ביציאה,28
2024,5,קיסריה פרדס חנה,איחור,16
2024,5,קיסריה פרדס חנה,בזמן,229
2024,5,קיסריה פרדס חנה,הקדמה ביציאה,1276
2024,5,קרית אריה,איחור,31
2024,5,קרית אריה,בזמן,1124
2024,5,קרית אריה,הקדמה ביציאה,3
2024,5,קרית גת,איחור,33
2024,5,קרית גת,בזמן,1121
2024,5,קרית חיים,איחור,41
2024,5,קרית חיים,בזמן,715
2024,5,קרית חיים,הקדמה ביציאה,1564
2024,5,קרית מוצקין,איחור,112
2024,5,קרית מוצקין,בזמן,3072
2024,5,קרית מוצקין,הקדמה ביציאה,4
2024,5,קרית מלאכי,איחור,19
2024,5,קרית מלאכי,בזמן,794
2024,5,קרית מלאכי,הקדמה ביציאה,1
2024,5,ראש העין צפון,איחור,41
2024,5,ראש העין צפון,בזמן,1116
2024,5,ראש העין צפון,הקדמה ביציאה,9
2024,5,ראשונים,איחור,2
2024,5,ראשונים,בזמן,334
2024,5,רחובות,איחור,41
2024,5,רחובות,בזמן,1249
2024,5,רחובות,הקדמה ביציאה,1
2024,5,רמלה,איחור,32
2024,5,רמלה,בזמן,1386
2024,5,רמלה,הקדמה ביציאה,17
2024,5,רעננה דרום,איחור,40
2024,5,רעננה דרום,בזמן,1091
2024,5,רעננה דרום,הקדמה ביציאה,9
2024,5,רעננה מערב,איחור,29
2024,5,רעננה מערב,בזמן,1212
2024,5,רעננה מערב,הקדמה ביציאה,9
2024,5,"רשלצ משה דיין""",איחור,51
2024,5,"רשלצ משה דיין""",בזמן,1532
2024,5,"רשלצ משה דיין""",הקדמה ביציאה,62
2024,5,שדרות,איחור,9
2024,5,שדרות,בזמן,289
2024,5,תא אוניברסיטה,איחור,216
2024,5,תא אוניברסיטה,בזמן,6253
2024,5,תא אוניברסיטה,הקדמה ביציאה,5
2024,5,תל אביב ההגנה,איחור,259
2024,5,תל אביב ההגנה,בזמן,7321
2024,5,תל אביב ההגנה,הקדמה ביציאה,27
2024,5,תל אביב מרכז,איחור,140
2024,5,תל אביב מרכז,בזמן,8415
2024,5,תל אביב מרכז,הקדמה ביציאה,33
2024,6,אופקים,איחור,17
2024,6,אופקים,בזמן,566
2024,6,אחיהוד,איחור,29
2024,6,אחיהוד,בזמן,920
2024,6,אחיהוד,הקדמה ביציאה,4
2024,6,אשדוד עד הלום,איחור,47
2024,6,אשדוד עד הלום,בזמן,2165
2024,6,אשדוד עד הלום,הקדמה ביציאה,34
2024,6,אשקלון,איחור,42
2024,6,אשקלון,בזמן,1055
2024,6,אשקלון,הקדמה ביציאה,26
2024,6,באר יעקב,איחור,47
2024,6,באר יעקב,בזמן,1069
2024,6,באר יעקב,הקדמה ביציאה,2
2024,6,באר שבע מרכז,איחור,33
2024,6,באר שבע מרכז,בזמן,785
2024,6,באר שבע מרכז,הקדמה ביציאה,1
2024,6,באר שבע צפון,איחור,60
2024,6,באר שבע צפון,בזמן,1680
2024,6,בית יהושע,איחור,52
2024,6,בית יהושע,בזמן,1902
2024,6,בית יהושע,הקדמה ביציאה,10
2024,6,בית שאן,איחור,19
2024,6,בית שאן,בזמן,222
2024,6,בית שמש,איחור,24
2024,6,בית שמש,בזמן,220
2024,6,בני ברק,איחור,27
2024,6,בני ברק,בזמן,1174
2024,6,בני ברק,הקדמה ביציאה,2
2024,6,בנימינה,איחור,89
2024,6,בנימינה,בזמן,2018
2024,6,בנימינה,הקדמה ביציאה,2
2024,6,בת גלים,איחור,136
2024,6,בת גלים,בזמן,3002
2024,6,בת גלים,הקדמה ביציאה,10
2024,6,בת ים יוספטל,איחור,12
2024,6,בת ים יוספטל,בזמן,1361
2024,6,בת ים יוספטל,הקדמה ביציאה,7
2024,6,בת ים קוממיות,איחור,10
2024,6,בת ים קוממיות,בזמן,1279
2024,6,דימונה,איחור,2
2024,6,דימונה,בזמן,40
2024,6,הוד השרון,איחור,26
2024,6,הוד השרון,בזמן,1222
2024,6,הרצליה,איחור,193
2024,6,הרצליה,בזמן,3915
2024,6,השלום,איחור,265
2024,6,השלום,בזמן,6552
2024,6,השלום,הקדמה ביציאה,1
2024,6,חדרה מערב,איחור,77
2024,6,חדרה מערב,בזמן,1710
2024,6,חדרה מערב,הקדמה ביציאה,2
2024,6,חולון וולפסון,איחור,12
2024,6,חולון וולפסון,בזמן,1367
2024,6,חולון וולפסון,הקדמה ביציאה,1
2024,6,חוף הכרמל,איחור,129
2024,6,חוף הכרמל,בזמן,2912
2024,6,חוף הכרמל,הקדמה ביציאה,9
2024,6,חוצות מפרץ,איחור,61
2024,6,חוצות מפרץ,בזמן,1017
2024,6,חוצות מפרץ,הקדמה ביציאה,675
2024,6,חיפה מרכז,איחור,200
2024,6,חיפה מרכז,בזמן,2848
2024,6,חיפה מרכז,הקדמה ביציאה,4
2024,6,יבנה מזרח,איחור,24
2024,6,יבנה מזרח,בזמן,608
2024,6,יבנה מזרח,הקדמה ביציאה,101
2024,6,יבנה מערב,איחור,23
2024,6,יבנה מערב,בזמן,1383
2024,6,יבנה מערב,הקדמה ביציאה,27
2024,6,ירושלים/יצחק נבון,איחור,18
2024,6,ירושלים/יצחק נבון,בזמן,1073
2024,6,כפר ברוך,איחור,28
2024,6,כפר ברוך,בזמן,419
2024,6,כפר חבד,איחור,54
2024,6,כפר חבד,בזמן,757
2024,6,כפר יהושע,איחור,44
2024,6,כפר יהושע,בזמן,356
2024,6,כפר סבא,איחור,33
2024,6,כפר סבא,בזמן,1249
2024,6,כרמיאל,איחור,21
2024,6,כרמיאל,בזמן,457
2024,6,להבים רהט,איחור,26
2024,6,להבים רהט,בזמן,768
2024,6,לוד,איחור,154
2024,6,לוד,בזמן,2736
2024,6,לוד,הקדמה ביציאה,1
2024,6,לוד גני אביב,איחור,38
2024,6,לוד גני אביב,בזמן,1087
2024,6,לוד גני אביב,הקדמה ביציאה,1
2024,6,מודיעין מרכז,איחור,20
2024,6,מודיעין מרכז,בזמן,996
2024,6,מזכרת בתיה,איחור,20
2024,6,מזכרת בתיה,בזמן,666
2024,6,מזכרת בתיה,הקדמה ביציאה,1
2024,6,מרכזית המפרץ,איחור,18
2024,6,מרכזית המפרץ,בזמן,373
2024,6,מרכזית המפרץ,הקדמה ביציאה,197
2024,6,מרכזית המפרץ/קו החוף,איחור,89
2024,6,מרכזית המפרץ/קו החוף,בזמן,1875
2024,6,מרכזית המפרץ/קו החוף,הקדמה ביציאה,799
2024,6,נהריה,איחור,55
2024,6,נהריה,בזמן,860
2024,6,"נתבג""",איחור,132
2024,6,"נתבג""",בזמן,2514
2024,6,"נתבג""",הקדמה ביציאה,1
2024,6,נתיבות,איחור,16
2024,6,נתיבות,בזמן,558
2024,6,נתניה,איחור,61
2024,6,נתניה,בזמן,1827
2024,6,נתניה,הקדמה ביציאה,4
2024,6,נתניה קריית ספיר,איחור,30
2024,6,נתניה קריית ספיר,בזמן,1170
2024,6,סגולה,איחור,26
2024,6,סגולה,בזמן,1229
2024,6,עכו,איחור,72
2024,6,עכו,בזמן,1822
2024,6,עפולה,איחור,24
2024,6,עפולה,בזמן,467
2024,6,עתלית,איחור,30
2024,6,עתלית,בזמן,1001
2024,6,עתלית,הקדמה ביציאה,1
2024,6,פאתי מודיעין,איחור,32
2024,6,פאתי מודיעין,בזמן,1876
2024,6,פאתי מודיעין,הקדמה ביציאה,6
2024,6,צומת חולון,איחור,14
2024,6,צומת חולון,בזמן,1253
2024,6,צומת חולון,הקדמה ביציאה,4
2024,6,קיסריה פרדס חנה,איחור,25
2024,6,קיסריה פרדס חנה,בזמן,219
2024,6,קיסריה פרדס חנה,הקדמה ביציאה,1119
2024,6,קרית אריה,איחור,31
2024,6,קרית אריה,בזמן,1175
2024,6,קרית אריה,הקדמה ביציאה,2
2024,6,קרית גת,איחור,49
2024,6,קרית גת,בזמן,995
2024,6,קרית חיים,איחור,50
2024,6,קרית חיים,בזמן,586
2024,6,קרית חיים,הקדמה ביציאה,1416
2024,6,קרית מוצקין,איחור,108
2024,6,קרית מוצקין,בזמן,2771
2024,6,קרית מוצקין,הקדמה ביציאה,4
2024,6,קרית מלאכי,איחור,22
2024,6,קרית מלאכי,בזמן,670
2024,6,קרית מלאכי,הקדמה ביציאה,2
2024,6,ראש העין צפון,איחור,35
2024,6,ראש העין צפון,בזמן,1202
2024,6,ראשונים,איחור,2
2024,6,ראשונים,בזמן,300
2024,6,רחובות,איחור,49
2024,6,רחובות,בזמן,1132
2024,6,רמלה,איחור,57
2024,6,רמלה,בזמן,1163
2024,6,רמלה,הקדמה ביציאה,5
2024,6,רעננה דרום,איחור,48
2024,6,רעננה דרום,בזמן,1108
2024,6,רעננה מערב,איחור,44
2024,6,רעננה מערב,בזמן,1264
2024,6,"רשלצ משה דיין""",איחור,35
2024,6,"רשלצ משה דיין""",בזמן,1394
2024,6,"רשלצ משה דיין""",הקדמה ביציאה,27
2024,6,שדרות,איחור,29
2024,6,שדרות,בזמן,119
2024,6,תא אוניברסיטה,איחור,235
2024,6,תא אוניברסיטה,בזמן,5721
2024,6,תא אוניברסיטה,הקדמה ביציאה,2
2024,6,תל אביב ההגנה,איחור,268
2024,6,תל אביב ההגנה,בזמן,6384
2024,6,תל אביב ההגנה,הקדמה ביציאה,1
2024,6,תל אביב מרכז,איחור,171
2024,6,תל אביב מרכז,בזמן,7543
2024,6,תל אביב מרכז,הקדמה ביציאה,7
2024,7,אופקים,איחור,21
2024,7,אופקים,בזמן,566
2024,7,אופקים,הקדמה ביציאה,5
2024,7,אחיהוד,איחור,35
2024,7,אחיהוד,בזמן,1117
2024,7,אחיהוד,הקדמה ביציאה,3
2024,7,אשדוד עד הלום,איחור,29
2024,7,אשדוד עד הלום,בזמן,2626
2024,7,אשדוד עד הלום,הקדמה ביציאה,38
2024,7,אשקלון,איחור,18
2024,7,אשקלון,בזמן,1258
2024,7,אשקלון,הקדמה ביציאה,4
2024,7,באר יעקב,איחור,43
2024,7,באר יעקב,בזמן,1306
2024,7,באר יעקב,הקדמה ביציאה,7
2024,7,באר שבע מרכז,איחור,40
2024,7,באר שבע מרכז,בזמן,886
2024,7,באר שבע מרכז,הקדמה ביציאה,3
2024,7,באר שבע צפון,איחור,68
2024,7,באר שבע צפון,בזמן,1874
2024,7,באר שבע צפון,הקדמה ביציאה,20
2024,7,בית יהושע,איחור,62
2024,7,בית יהושע,בזמן,2233
2024,7,בית יהושע,הקדמה ביציאה,42
2024,7,בית שאן,איחור,32
2024,7,בית שאן,בזמן,294
2024,7,בית שאן,הקדמה ביציאה,1
2024,7,בית שמש,איחור,33
2024,7,בית שמש,בזמן,184
2024,7,בני ברק,איחור,40
2024,7,בני ברק,בזמן,1369
2024,7,בני ברק,הקדמה ביציאה,17
2024,7,בנימינה,איחור,99
2024,7,בנימינה,בזמן,2338
2024,7,בנימינה,הקדמה ביציאה,4
2024,7,בת גלים,איחור,139
2024,7,בת גלים,בזמן,3600
2024,7,בת גלים,הקדמה ביציאה,18
2024,7,בת ים יוספטל,איחור,10
2024,7,בת ים יוספטל,בזמן,1633
2024,7,בת ים יוספטל,הקדמה ביציאה,26
2024,7,בת ים קוממיות,איחור,7
2024,7,בת ים קוממיות,בזמן,1588
2024,7,בת ים קוממיות,הקדמה ביציאה,8
2024,7,דימונה,איחור,2
2024,7,דימונה,בזמן,57
2024,7,הוד השרון,איחור,55
2024,7,הוד השרון,בזמן,1345
2024,7,הוד השרון,הקדמה ביציאה,5
2024,7,הרצליה,איחור,247
2024,7,הרצליה,בזמן,4432
2024,7,הרצליה,הקדמה ביציאה,27
2024,7,השלום,איחור,278
2024,7,השלום,בזמן,7871
2024,7,השלום,הקדמה ביציאה,48
2024,7,חדרה מערב,איחור,95
2024,7,חדרה מערב,בזמן,2005
2024,7,חדרה מערב,הקדמה ביציאה,11
2024,7,חולון וולפסון,איחור,8
2024,7,חולון וולפסון,בזמן,1671
2024,7,חולון וולפסון,הקדמה ביציאה,4
2024,7,חוף הכרמל,איחור,136
2024,7,חוף הכרמל,בזמן,3451
2024,7,חוף הכרמל,הקדמה ביציאה,11
2024,7,חוצות מפרץ,איחור,55
2024,7,חוצות מפרץ,בזמן,1212
2024,7,חוצות מפרץ,הקדמה ביציאה,835
2024,7,חיפה מרכז,איחור,194
2024,7,חיפה מרכז,בזמן,3437
2024,7,חיפה מרכז,הקדמה ביציאה,12
2024,7,יבנה מזרח,איחור,17
2024,7,יבנה מזרח,בזמן,729
2024,7,יבנה מזרח,הקדמה ביציאה,134
2024,7,יבנה מערב,איחור,5
2024,7,יבנה מערב,בזמן,1682
2024,7,יבנה מערב,הקדמה ביציאה,18
2024,7,ירושלים/יצחק נבון,איחור,16
2024,7,ירושלים/יצחק נבון,בזמן,1267
2024,7,ירושלים/יצחק נבון,הקדמה ביציאה,4
2024,7,כפר ברוך,איחור,35
2024,7,כפר ברוך,בזמן,563
2024,7,כפר ברוך,הקדמה ביציאה,6
2024,7,כפר חבד,איחור,70
2024,7,כפר חבד,בזמן,892
2024,7,כפר חבד,הקדמה ביציאה,3
2024,7,כפר יהושע,איחור,52
2024,7,כפר יהושע,בזמן,487
2024,7,כפר יהושע,הקדמה ביציאה,3
2024,7,כפר סבא,איחור,48
2024,7,כפר סבא,בזמן,1401
2024,7,כפר סבא,הקדמה ביציאה,3
2024,7,כרמיאל,איחור,35
2024,7,כרמיאל,בזמן,538
2024,7,כרמיאל,הקדמה ביציאה,1
2024,7,להבים רהט,איחור,32
2024,7,להבים רהט,בזמן,889
2024,7,להבים רהט,הקדמה ביציאה,14
2024,7,לוד,איחור,166
2024,7,לוד,בזמן,3179
2024,7,לוד,הקדמה ביציאה,13
2024,7,לוד גני אביב,איחור,43
2024,7,לוד גני אביב,בזמן,1354
2024,7,לוד גני אביב,הקדמה ביציאה,6
2024,7,מודיעין מרכז,איחור,16
2024,7,מודיעין מרכז,בזמן,1144
2024,7,מודיעין מרכז,הקדמה ביציאה,5
2024,7,מזכרת בתיה,איחור,16
2024,7,מזכרת בתיה,בזמן,761
2024,7,מזכרת בתיה,הקדמה ביציאה,3
2024,7,מרכזית המפרץ,איחור,17
2024,7,מרכזית המפרץ,בזמן,482
2024,7,מרכזית המפרץ,הקדמה ביציאה,234
2024,7,מרכזית המפרץ/קו החוף,איחור,87
2024,7,מרכזית המפרץ/קו החוף,בזמן,2163
2024,7,מרכזית המפרץ/קו החוף,הקדמה ביציאה,1006
2024,7,נהריה,איחור,42
2024,7,נהריה,בזמן,1034
2024,7,נהריה,הקדמה ביציאה,2
2024,7,"נתבג""",איחור,115
2024,7,"נתבג""",בזמן,2937
2024,7,"נתבג""",הקדמה ביציאה,36
2024,7,נתיבות,איחור,24
2024,7,נתיבות,בזמן,651
2024,7,נתיבות,הקדמה ביציאה,4
2024,7,נתניה,איחור,75
2024,7,נתניה,בזמן,2181
2024,7,נתניה,הקדמה ביציאה,6
2024,7,נתניה קריית ספיר,איחור,38
2024,7,נתניה קריית ספיר,בזמן,1423
2024,7,נתניה קריית ספיר,הקדמה ביציאה,5
2024,7,סגולה,איחור,35
2024,7,סגולה,בזמן,1450
2024,7,סגולה,הקדמה ביציאה,3
2024,7,עכו,איחור,60
2024,7,עכו,בזמן,2149
2024,7,עכו,הקדמה ביציאה,38
2024,7,עפולה,איחור,31
2024,7,עפולה,בזמן,593
2024,7,עפולה,הקדמה ביציאה,4
2024,7,עתלית,איחור,30
2024,7,עתלית,בזמן,1130
2024,7,עתלית,הקדמה ביציאה,2
2024,7,פאתי מודיעין,איחור,29
2024,7,פאתי מודיעין,בזמן,2173
2024,7,פאתי מודיעין,הקדמה ביציאה,46
2024,7,צומת חולון,איחור,10
2024,7,צומת חולון,בזמן,1562
2024,7,צומת חולון,הקדמה ביציאה,17
2024,7,קיסריה פרדס חנה,איחור,26
2024,7,קיסריה פרדס חנה,בזמן,337
2024,7,קיסריה פרדס חנה,הקדמה ביציאה,1222
2024,7,קרית אריה,איחור,38
2024,7,קרית אריה,בזמן,1395
2024,7,קרית אריה,הקדמה ביציאה,6
2024,7,קרית גת,איחור,48
2024,7,קרית גת,בזמן,1123
2024,7,קרית גת,הקדמה ביציאה,3
2024,7,קרית חיים,איחור,33
2024,7,קרית חיים,בזמן,741
2024,7,קרית חיים,הקדמה ביציאה,1717
2024,7,קרית מוצקין,איחור,104
2024,7,קרית מוצקין,בזמן,3278
2024,7,קרית מוצקין,הקדמה ביציאה,43
2024,7,קרית מלאכי,איחור,19
2024,7,קרית מלאכי,בזמן,831
2024,7,קרית מלאכי,הקדמה ביציאה,8
2024,7,ראש העין צפון,איחור,38
2024,7,ראש העין צפון,בזמן,1379
2024,7,ראש העין צפון,הקדמה ביציאה,2
2024,7,ראשונים,איחור,4
2024,7,ראשונים,בזמן,348
2024,7,ראשונים,הקדמה ביציאה,2
2024,7,רחובות,איחור,41
2024,7,רחובות,בזמן,1331
2024,7,רחובות,הקדמה ביציאה,5
2024,7,רמלה,איחור,62
2024,7,רמלה,בזמן,1240
2024,7,רמלה,הקדמה ביציאה,11
2024,7,רעננה דרום,איחור,71
2024,7,רעננה דרום,בזמן,1187
2024,7,רעננה דרום,הקדמה ביציאה,22
2024,7,רעננה מערב,איחור,76
2024,7,רעננה מערב,בזמן,1285
2024,7,רעננה מערב,הקדמה ביציאה,23
2024,7,"רשלצ משה דיין""",איחור,6
2024,7,"רשלצ משה דיין""",בזמן,1679
2024,7,"רשלצ משה דיין""",הקדמה ביציאה,5
2024,7,שדרות,איחור,30
2024,7,שדרות,בזמן,142
2024,7,שדרות,הקדמה ביציאה,1
2024,7,תא אוניברסיטה,איחור,282
2024,7,תא אוניברסיטה,בזמן,6791
2024,7,תא אוניברסיטה,הקדמה ביציאה,55
2024,7,תל אביב ההגנה,איחור,268
2024,7,תל אביב ההגנה,בזמן,7561
2024,7,תל אביב ההגנה,הקדמה ביציאה,67
2024,7,תל אביב מרכז,איחור,159
2024,7,תל אביב מרכז,בזמן,8908
2024,7,תל אביב מרכז,הקדמה ביציאה,64
2024,8,אופקים,איחור,5
2024,8,אופקים,בזמן,521
2024,8,אחיהוד,איחור,33
2024,8,אחיהוד,בזמן,1048
2024,8,אחיהוד,הקדמה ביציאה,5
